MACHINE_ID,BREACH_START,BREACH_END,BREACH_POINTS,MAX_TEMP,BREACH_DURATION_MINUTES,TEMP_THRESHOLD_BASELINE,SUSTAINED_BREACH
M-002,2026-04-14 03:43:25.281,2026-04-14 03:43:26.825,2,94.39,0.025733333333333334,85.0,False
M-002,2026-04-14 03:43:33.481,2026-04-14 03:43:33.481,1,92.62,0.0,85.0,False
M-002,2026-04-14 03:43:46.323,2026-04-14 03:43:48.367,3,94.9,0.03406666666666667,85.0,False
M-002,2026-04-14 03:43:58.644,2026-04-14 03:43:59.160,2,93.38,0.0086,85.0,False
M-002,2026-04-14 03:44:18.129,2026-04-14 03:44:18.129,1,86.68,0.0,85.0,False
M-002,2026-04-14 03:44:22.749,2026-04-14 03:44:22.749,1,85.36,0.0,85.0,False
M-002,2026-04-14 03:44:30.964,2026-04-14 03:44:33.018,3,92.95,0.03423333333333333,85.0,False
M-002,2026-04-14 03:44:34.047,2026-04-14 03:44:35.588,2,93.18,0.025683333333333332,85.0,False
M-002,2026-04-14 03:44:40.209,2026-04-14 03:44:40.209,1,85.57,0.0,85.0,False
M-002,2026-04-14 03:44:43.806,2026-04-14 03:44:43.806,1,88.1,0.0,85.0,False
M-002,2026-04-14 03:44:47.887,2026-04-14 03:44:47.887,1,90.62,0.0,85.0,False
M-002,2026-04-14 03:44:49.430,2026-04-14 03:44:51.992,3,91.02,0.042699999999999995,85.0,False
M-002,2026-04-14 03:44:58.160,2026-04-14 03:45:03.791,3,90.97,0.09385,85.0,False
M-002,2026-04-14 03:45:07.388,2026-04-14 03:45:07.905,2,93.74,0.008616666666666667,85.0,False
M-002,2026-04-14 03:45:08.933,2026-04-14 03:45:08.933,1,88.6,0.0,85.0,False
M-002,2026-04-14 03:45:13.034,2026-04-14 03:45:14.058,2,94.72,0.017066666666666667,85.0,False
M-002,2026-04-14 03:45:20.710,2026-04-14 03:45:21.732,2,90.57,0.017033333333333334,85.0,False
M-002,2026-04-14 03:45:30.981,2026-04-14 03:45:32.008,3,92.93,0.017116666666666665,85.0,False
M-002,2026-04-14 03:45:36.607,2026-04-14 03:45:36.607,1,90.5,0.0,85.0,False
M-002,2026-04-14 03:45:38.147,2026-04-14 03:45:39.174,2,94.45,0.017116666666666665,85.0,False
M-002,2026-04-14 03:45:41.725,2026-04-14 03:45:41.725,1,92.3,0.0,85.0,False
M-002,2026-04-14 03:45:46.844,2026-04-14 03:45:46.844,1,86.91,0.0,85.0,False
M-002,2026-04-14 03:55:41.994,2026-04-14 03:55:41.994,1,92.09,0.0,85.0,False
M-002,2026-04-14 03:55:47.052,2026-04-14 03:55:51.101,2,92.85,0.06748333333333334,85.0,False
M-0020,2026-04-14 04:01:33.843,2026-04-14 04:01:37.859,5,91.72,0.06693333333333333,85.0,False
M-0020,2026-04-14 04:01:40.871,2026-04-14 12:13:41.604,4,91.82,492.0122166666667,85.0,True
M-0020,2026-04-14 12:13:49.501,2026-04-14 12:13:51.556,2,91.26,0.03425,85.0,False
M-0020,2026-04-14 12:13:55.457,2026-04-14 12:13:56.763,2,92.13,0.021766666666666667,85.0,False
M-0020,2026-04-14 12:14:00.595,2026-04-14 12:14:02.254,2,88.86,0.02765,85.0,False
M-0020,2026-04-14 12:14:04.704,2026-04-14 12:14:06.237,2,94.06,0.02555,85.0,False
M-0020,2026-04-14 12:14:10.090,2026-04-14 12:14:10.090,1,92.55,0.0,85.0,False
M-0020,2026-04-14 12:14:12.546,2026-04-14 12:14:12.546,1,91.82,0.0,85.0,False
M-0020,2026-04-14 12:14:20.266,2026-04-14 12:14:20.266,1,87.34,0.0,85.0,False
M-0020,2026-04-14 12:14:24.782,2026-04-14 12:14:27.228,3,89.36,0.040766666666666666,85.0,False
M-0020,2026-04-14 12:14:32.644,2026-04-14 12:14:32.644,1,85.96,0.0,85.0,False
M-0020,2026-04-14 12:14:37.687,2026-04-14 12:14:37.687,1,94.77,0.0,85.0,False
M-0021,2026-04-14 12:13:53.486,2026-04-14 12:13:53.486,1,90.87,0.0,85.0,False
M-0021,2026-04-14 12:14:04.070,2026-04-14 12:14:04.070,1,94.64,0.0,85.0,False
M-0021,2026-04-14 12:14:06.648,2026-04-14 12:14:06.648,1,93.61,0.0,85.0,False
M-0021,2026-04-14 12:14:10.382,2026-04-14 12:14:10.382,1,93.28,0.0,85.0,False
M-0021,2026-04-14 12:14:14.378,2026-04-14 12:14:16.129,2,92.89,0.029183333333333332,85.0,False
M-0021,2026-04-14 12:14:19.121,2026-04-14 12:14:19.121,1,91.91,0.0,85.0,False
M-0021,2026-04-14 12:14:21.924,2026-04-14 12:14:21.924,1,93.61,0.0,85.0,False
M-0021,2026-04-14 12:14:25.503,2026-04-14 12:14:26.505,2,90.53,0.0167,85.0,False
M-0021,2026-04-14 12:14:29.534,2026-04-14 12:14:33.007,4,94.4,0.05788333333333333,85.0,False
M-0022,2026-04-14 12:13:45.241,2026-04-14 12:13:47.948,2,92.74,0.045116666666666666,85.0,False
M-0022,2026-04-14 12:13:57.711,2026-04-14 12:13:59.989,2,93.7,0.03796666666666667,85.0,False
M-0022,2026-04-14 12:14:09.282,2026-04-14 12:14:09.282,1,87.66,0.0,85.0,False
M-0022,2026-04-14 12:14:12.005,2026-04-14 12:14:12.005,1,92.38,0.0,85.0,False
M-0022,2026-04-14 12:14:16.384,2026-04-14 12:14:17.940,2,90.83,0.025933333333333333,85.0,False
M-0022,2026-04-14 12:14:24.119,2026-04-14 12:14:26.769,3,92.11,0.04416666666666667,85.0,False
M-0022,2026-04-14 12:14:28.798,2026-04-14 12:14:30.804,3,94.31,0.03343333333333333,85.0,False
M-0022,2026-04-14 12:14:33.128,2026-04-14 12:14:35.904,3,89.47,0.046266666666666664,85.0,False
M-0022,2026-04-14 12:14:38.560,2026-04-14 12:14:38.560,1,88.22,0.0,85.0,False
M-0023,2026-04-14 12:13:41.009,2026-04-14 12:13:41.009,1,93.93,0.0,85.0,False
M-0023,2026-04-14 12:13:47.515,2026-04-14 12:13:47.515,1,87.07,0.0,85.0,False
M-0023,2026-04-14 12:13:52.186,2026-04-14 12:13:52.186,1,85.64,0.0,85.0,False
M-0023,2026-04-14 12:13:57.437,2026-04-14 12:13:57.437,1,92.09,0.0,85.0,False
M-0023,2026-04-14 12:14:04.075,2026-04-14 12:14:08.359,4,94.58,0.07139999999999999,85.0,False
M-0023,2026-04-14 12:14:12.878,2026-04-14 12:14:16.124,3,95.0,0.0541,85.0,False
M-0023,2026-04-14 12:14:20.631,2026-04-14 12:14:20.631,1,90.35,0.0,85.0,False
M-0023,2026-04-14 12:14:25.483,2026-04-14 12:14:25.483,1,86.61,0.0,85.0,False
M-0023,2026-04-14 12:14:30.667,2026-04-14 12:14:30.667,1,88.61,0.0,85.0,False
M-0023,2026-04-14 12:14:33.004,2026-04-14 12:14:33.004,1,94.84,0.0,85.0,False
M-0023,2026-04-14 12:14:35.773,2026-04-14 12:14:35.773,1,85.78,0.0,85.0,False
M-0024,2026-04-14 12:13:43.014,2026-04-14 12:13:43.014,1,93.12,0.0,85.0,False
M-0024,2026-04-14 12:13:48.131,2026-04-14 12:13:48.131,1,92.55,0.0,85.0,False
M-0024,2026-04-14 12:13:52.705,2026-04-14 12:13:54.304,2,93.27,0.02665,85.0,False
M-0024,2026-04-14 12:14:05.681,2026-04-14 12:14:05.681,1,87.28,0.0,85.0,False
M-0024,2026-04-14 12:14:13.392,2026-04-14 12:14:16.414,3,94.86,0.050366666666666664,85.0,False
M-0024,2026-04-14 12:14:22.207,2026-04-14 12:14:22.207,1,88.4,0.0,85.0,False
M-0024,2026-04-14 12:14:24.275,2026-04-14 12:14:25.823,2,88.21,0.0258,85.0,False
M-0024,2026-04-14 12:14:29.983,2026-04-14 12:14:29.983,1,92.0,0.0,85.0,False
M-0024,2026-04-14 12:14:32.232,2026-04-14 12:14:32.232,1,94.59,0.0,85.0,False
M-0024,2026-04-14 12:14:37.094,2026-04-14 12:14:37.094,1,89.09,0.0,85.0,False
M-0025,2026-04-14 12:13:45.171,2026-04-14 12:13:47.893,2,90.46,0.045366666666666666,85.0,False
M-0025,2026-04-14 12:13:52.459,2026-04-14 12:13:53.873,2,89.89,0.023566666666666666,85.0,False
M-0025,2026-04-14 12:14:04.415,2026-04-14 12:14:06.731,3,91.64,0.038599999999999995,85.0,False
M-0025,2026-04-14 12:14:13.224,2026-04-14 12:14:13.224,1,91.42,0.0,85.0,False
M-0025,2026-04-14 12:14:22.036,2026-04-14 12:14:22.036,1,89.14,0.0,85.0,False
M-0025,2026-04-14 12:14:25.584,2026-04-14 12:14:25.584,1,89.3,0.0,85.0,False
M-0025,2026-04-14 12:14:28.725,2026-04-14 12:14:28.725,1,87.77,0.0,85.0,False
M-0025,2026-04-14 12:14:34.298,2026-04-14 12:14:36.864,3,89.26,0.04276666666666666,85.0,False
M-0026,2026-04-14 12:14:00.153,2026-04-14 12:14:01.635,2,87.56,0.0247,85.0,False
M-0026,2026-04-14 12:14:15.543,2026-04-14 12:14:15.543,1,93.46,0.0,85.0,False
M-0026,2026-04-14 12:14:21.182,2026-04-14 12:14:26.823,6,92.48,0.09401666666666667,85.0,False
M-0026,2026-04-14 12:14:30.975,2026-04-14 12:14:30.975,1,92.75,0.0,85.0,False
M-0026,2026-04-14 12:14:38.724,2026-04-14 12:14:38.724,1,86.11,0.0,85.0,False
M-0027,2026-04-14 12:13:39.795,2026-04-14 12:13:39.795,1,87.27,0.0,85.0,False
M-0027,2026-04-14 12:13:44.454,2026-04-14 12:13:47.569,2,87.31,0.05191666666666667,85.0,False
M-0027,2026-04-14 12:13:53.518,2026-04-14 12:13:53.518,1,91.66,0.0,85.0,False
M-0027,2026-04-14 12:14:00.900,2026-04-14 12:14:00.900,1,89.95,0.0,85.0,False
M-0027,2026-04-14 12:14:04.088,2026-04-14 12:14:04.088,1,91.77,0.0,85.0,False
M-0027,2026-04-14 12:14:06.651,2026-04-14 12:14:11.576,4,90.21,0.08208333333333333,85.0,False
M-0027,2026-04-14 12:14:16.151,2026-04-14 12:14:16.151,1,92.1,0.0,85.0,False
M-0027,2026-04-14 12:14:19.229,2026-04-14 12:14:19.229,1,87.84,0.0,85.0,False
M-0027,2026-04-14 12:14:21.950,2026-04-14 12:14:21.950,1,87.36,0.0,85.0,False
M-0027,2026-04-14 12:14:24.011,2026-04-14 12:14:24.011,1,94.31,0.0,85.0,False
M-0027,2026-04-14 12:14:26.632,2026-04-14 12:14:26.632,1,92.07,0.0,85.0,False
M-0027,2026-04-14 12:14:28.635,2026-04-14 12:14:30.701,3,91.81,0.03443333333333333,85.0,False
M-0027,2026-04-14 12:14:34.266,2026-04-14 12:14:34.266,1,90.47,0.0,85.0,False
M-0027,2026-04-14 12:14:36.819,2026-04-14 12:14:36.819,1,86.21,0.0,85.0,False
M-0028,2026-04-14 12:13:47.824,2026-04-14 12:13:47.824,1,85.56,0.0,85.0,False
M-0028,2026-04-14 12:13:55.740,2026-04-14 12:13:55.740,1,87.2,0.0,85.0,False
M-0028,2026-04-14 12:13:59.618,2026-04-14 12:14:04.248,4,93.68,0.07716666666666666,85.0,False
M-0028,2026-04-14 12:14:14.530,2026-04-14 12:14:14.530,1,93.66,0.0,85.0,False
M-0028,2026-04-14 12:14:21.993,2026-04-14 12:14:22.998,2,94.65,0.016749999999999998,85.0,False
M-0028,2026-04-14 12:14:27.696,2026-04-14 12:14:29.697,3,91.85,0.03335,85.0,False
M-0028,2026-04-14 12:14:31.818,2026-04-14 12:14:33.049,2,92.14,0.02051666666666667,85.0,False
M-0028,2026-04-14 12:14:38.392,2026-04-14 12:14:38.392,1,89.4,0.0,85.0,False
M-0029,2026-04-14 12:13:44.814,2026-04-14 12:13:44.814,1,90.44,0.0,85.0,False
M-0029,2026-04-14 12:14:00.942,2026-04-14 12:14:04.252,3,94.7,0.05516666666666667,85.0,False
M-0029,2026-04-14 12:14:08.700,2026-04-14 12:14:08.700,1,91.29,0.0,85.0,False
M-0029,2026-04-14 12:14:11.744,2026-04-14 12:14:13.114,2,89.57,0.022833333333333334,85.0,False
M-0029,2026-04-14 12:14:16.322,2026-04-14 12:14:16.322,1,94.78,0.0,85.0,False
M-0029,2026-04-14 12:14:20.922,2026-04-14 12:14:20.922,1,86.84,0.0,85.0,False
M-0029,2026-04-14 12:14:23.016,2026-04-14 12:14:24.095,2,94.6,0.017983333333333334,85.0,False
M-0029,2026-04-14 12:14:27.725,2026-04-14 12:14:31.860,5,92.89,0.06891666666666667,85.0,False
M-0029,2026-04-14 12:14:36.869,2026-04-14 12:14:36.869,1,89.85,0.0,85.0,False
M-003,2026-04-14 03:43:26.308,2026-04-14 03:43:26.308,1,88.36,0.0,85.0,False
M-003,2026-04-14 03:43:29.893,2026-04-14 03:43:31.428,3,88.87,0.025583333333333333,85.0,False
M-003,2026-04-14 03:43:35.023,2026-04-14 03:43:38.621,2,91.98,0.05996666666666666,85.0,False
M-003,2026-04-14 03:43:42.724,2026-04-14 03:43:42.724,1,87.05,0.0,85.0,False
M-003,2026-04-14 03:43:48.883,2026-04-14 03:43:48.883,1,91.4,0.0,85.0,False
M-003,2026-04-14 03:43:52.984,2026-04-14 03:43:52.984,1,94.68,0.0,85.0,False
M-003,2026-04-14 03:43:54.531,2026-04-14 03:43:54.531,1,93.23,0.0,85.0,False
M-003,2026-04-14 03:44:03.252,2026-04-14 03:44:03.252,1,89.67,0.0,85.0,False
M-003,2026-04-14 03:44:07.359,2026-04-14 03:44:07.359,1,91.45,0.0,85.0,False
M-003,2026-04-14 03:44:09.402,2026-04-14 03:44:11.965,2,91.25,0.04271666666666667,85.0,False
M-003,2026-04-14 03:44:14.017,2026-04-14 03:44:19.156,3,92.12,0.08565,85.0,False
M-003,2026-04-14 03:44:20.694,2026-04-14 03:44:20.694,1,91.99,0.0,85.0,False
M-003,2026-04-14 03:44:29.422,2026-04-14 03:44:29.936,2,92.34,0.008566666666666667,85.0,False
M-003,2026-04-14 03:44:50.966,2026-04-14 03:44:50.966,1,87.13,0.0,85.0,False
M-003,2026-04-14 03:44:52.503,2026-04-14 03:44:52.503,1,87.58,0.0,85.0,False
M-003,2026-04-14 03:44:54.561,2026-04-14 03:44:55.590,2,91.29,0.01715,85.0,False
M-003,2026-04-14 03:45:00.212,2026-04-14 03:45:00.212,1,89.88,0.0,85.0,False
M-003,2026-04-14 03:45:04.306,2026-04-14 03:45:04.819,2,91.25,0.00855,85.0,False
M-003,2026-04-14 03:45:11.494,2026-04-14 03:45:14.567,4,94.82,0.05121666666666667,85.0,False
M-003,2026-04-14 03:45:18.149,2026-04-14 03:45:18.149,1,88.74,0.0,85.0,False
M-003,2026-04-14 03:45:29.444,2026-04-14 03:45:33.548,2,88.53,0.0684,85.0,False
M-003,2026-04-14 03:45:34.573,2026-04-14 03:45:34.573,1,90.71,0.0,85.0,False
M-003,2026-04-14 03:45:40.198,2026-04-14 03:45:40.198,1,94.65,0.0,85.0,False
M-003,2026-04-14 03:45:43.765,2026-04-14 03:45:45.305,2,89.14,0.025666666666666667,85.0,False
M-003,2026-04-14 03:45:51.462,2026-04-14 03:45:51.462,1,91.42,0.0,85.0,False
M-003,2026-04-14 03:55:45.033,2026-04-14 03:55:46.046,2,93.26,0.01688333333333333,85.0,False
M-0030,2026-04-14 12:13:52.898,2026-04-14 12:13:58.077,4,94.09,0.08631666666666667,85.0,False
M-0030,2026-04-14 12:14:02.856,2026-04-14 12:14:02.856,1,87.23,0.0,85.0,False
M-0030,2026-04-14 12:14:05.870,2026-04-14 12:14:07.082,2,94.71,0.0202,85.0,False
M-0030,2026-04-14 12:14:13.521,2026-04-14 12:14:16.871,3,94.92,0.05583333333333333,85.0,False
M-0030,2026-04-14 12:14:23.409,2026-04-14 12:14:24.428,2,92.41,0.016983333333333333,85.0,False
M-0030,2026-04-14 12:14:29.024,2026-04-14 12:14:29.024,1,94.76,0.0,85.0,False
M-0030,2026-04-14 12:14:32.306,2026-04-14 12:14:32.306,1,92.5,0.0,85.0,False
M-0030,2026-04-14 12:14:34.560,2026-04-14 12:14:34.560,1,85.93,0.0,85.0,False
M-0030,2026-04-14 12:14:37.288,2026-04-14 12:14:37.288,1,94.23,0.0,85.0,False
M-0031,2026-04-14 12:13:40.034,2026-04-14 12:13:41.338,2,94.88,0.021733333333333334,85.0,False
M-0031,2026-04-14 12:13:45.164,2026-04-14 12:13:45.164,1,86.95,0.0,85.0,False
M-0031,2026-04-14 12:13:52.451,2026-04-14 12:13:52.451,1,87.0,0.0,85.0,False
M-0031,2026-04-14 12:13:55.997,2026-04-14 12:13:55.997,1,91.71,0.0,85.0,False
M-0031,2026-04-14 12:14:01.130,2026-04-14 12:14:04.415,3,93.99,0.05475,85.0,False
M-0031,2026-04-14 12:14:06.731,2026-04-14 12:14:09.089,2,91.57,0.0393,85.0,False
M-0031,2026-04-14 12:14:11.875,2026-04-14 12:14:11.875,1,92.66,0.0,85.0,False
M-0031,2026-04-14 12:14:17.898,2026-04-14 12:14:17.898,1,89.93,0.0,85.0,False
M-0031,2026-04-14 12:14:20.966,2026-04-14 12:14:20.966,1,94.67,0.0,85.0,False
M-0031,2026-04-14 12:14:24.095,2026-04-14 12:14:24.095,1,87.23,0.0,85.0,False
M-0031,2026-04-14 12:14:35.874,2026-04-14 12:14:38.445,3,94.14,0.042850000000000006,85.0,False
M-0032,2026-04-14 12:13:39.843,2026-04-14 12:13:42.317,2,93.86,0.04123333333333334,85.0,False
M-0032,2026-04-14 12:13:47.447,2026-04-14 12:13:47.447,1,91.07,0.0,85.0,False
M-0032,2026-04-14 12:13:55.665,2026-04-14 12:13:55.665,1,92.21,0.0,85.0,False
M-0032,2026-04-14 12:13:59.386,2026-04-14 12:13:59.386,1,87.22,0.0,85.0,False
M-0032,2026-04-14 12:14:02.394,2026-04-14 12:14:02.394,1,89.26,0.0,85.0,False
M-0032,2026-04-14 12:14:05.114,2026-04-14 12:14:11.424,5,93.83,0.10516666666666666,85.0,False
M-0032,2026-04-14 12:14:14.333,2026-04-14 12:14:16.112,2,94.9,0.02965,85.0,False
M-0032,2026-04-14 12:14:22.900,2026-04-14 12:14:22.900,1,85.99,0.0,85.0,False
M-0032,2026-04-14 12:14:25.468,2026-04-14 12:14:25.468,1,86.75,0.0,85.0,False
M-0032,2026-04-14 12:14:28.496,2026-04-14 12:14:28.496,1,88.44,0.0,85.0,False
M-0032,2026-04-14 12:14:30.631,2026-04-14 12:14:30.631,1,85.65,0.0,85.0,False
M-0032,2026-04-14 12:14:32.992,2026-04-14 12:14:32.992,1,90.57,0.0,85.0,False
M-0032,2026-04-14 12:14:36.656,2026-04-14 12:14:36.656,1,87.78,0.0,85.0,False
M-0033,2026-04-14 12:13:41.401,2026-04-14 12:13:41.401,1,88.45,0.0,85.0,False
M-0033,2026-04-14 12:13:45.308,2026-04-14 12:13:48.103,2,87.75,0.04658333333333333,85.0,False
M-0033,2026-04-14 12:14:01.442,2026-04-14 12:14:01.442,1,89.11,0.0,85.0,False
M-0033,2026-04-14 12:14:05.685,2026-04-14 12:14:07.006,2,93.22,0.022016666666666667,85.0,False
M-0033,2026-04-14 12:14:12.090,2026-04-14 12:14:12.090,1,86.63,0.0,85.0,False
M-0033,2026-04-14 12:14:19.671,2026-04-14 12:14:19.671,1,94.62,0.0,85.0,False
M-0033,2026-04-14 12:14:22.134,2026-04-14 12:14:22.134,1,89.73,0.0,85.0,False
M-0033,2026-04-14 12:14:27.847,2026-04-14 12:14:27.847,1,87.58,0.0,85.0,False
M-0033,2026-04-14 12:14:29.854,2026-04-14 12:14:29.854,1,90.97,0.0,85.0,False
M-0033,2026-04-14 12:14:38.711,2026-04-14 12:14:38.711,1,90.24,0.0,85.0,False
M-0034,2026-04-14 12:14:01.813,2026-04-14 12:14:04.578,3,91.49,0.04608333333333334,85.0,False
M-0034,2026-04-14 12:14:07.414,2026-04-14 12:14:07.414,1,90.94,0.0,85.0,False
M-0034,2026-04-14 12:14:12.237,2026-04-14 12:14:15.716,3,92.89,0.05798333333333334,85.0,False
M-0034,2026-04-14 12:14:18.269,2026-04-14 12:14:23.542,5,91.71,0.08788333333333333,85.0,False
M-0034,2026-04-14 12:14:28.043,2026-04-14 12:14:30.058,3,91.85,0.03358333333333333,85.0,False
M-0034,2026-04-14 12:14:32.318,2026-04-14 12:14:34.575,3,89.38,0.037616666666666666,85.0,False
M-0034,2026-04-14 12:14:37.383,2026-04-14 12:14:37.383,1,89.02,0.0,85.0,False
M-0035,2026-04-14 12:13:38.736,2026-04-14 12:13:40.026,2,85.38,0.021500000000000002,85.0,False
M-0035,2026-04-14 12:13:44.804,2026-04-14 12:13:44.804,1,85.25,0.0,85.0,False
M-0035,2026-04-14 12:13:53.570,2026-04-14 12:13:57.514,3,93.4,0.06573333333333334,85.0,False
M-0035,2026-04-14 12:14:08.545,2026-04-14 12:14:08.545,1,86.57,0.0,85.0,False
M-0035,2026-04-14 12:14:13.084,2026-04-14 12:14:16.307,3,93.57,0.05371666666666666,85.0,False
M-0035,2026-04-14 12:14:21.984,2026-04-14 12:14:21.984,1,93.91,0.0,85.0,False
M-0035,2026-04-14 12:14:24.041,2026-04-14 12:14:25.542,2,93.46,0.025016666666666666,85.0,False
M-0035,2026-04-14 12:14:27.682,2026-04-14 12:14:27.682,1,94.8,0.0,85.0,False
M-0035,2026-04-14 12:14:30.712,2026-04-14 12:14:30.712,1,88.86,0.0,85.0,False
M-0035,2026-04-14 12:14:33.044,2026-04-14 12:14:38.379,5,94.01,0.08891666666666667,85.0,False
M-0036,2026-04-14 12:13:40.959,2026-04-14 12:13:55.572,5,94.75,0.24355,85.0,False
M-0036,2026-04-14 12:14:06.264,2026-04-14 12:14:07.805,2,87.36,0.025683333333333332,85.0,False
M-0036,2026-04-14 12:14:12.608,2026-04-14 12:14:12.608,1,92.35,0.0,85.0,False
M-0036,2026-04-14 12:14:16.002,2026-04-14 12:14:17.141,2,92.92,0.018983333333333335,85.0,False
M-0036,2026-04-14 12:14:27.257,2026-04-14 12:14:27.257,1,90.2,0.0,85.0,False
M-0036,2026-04-14 12:14:29.279,2026-04-14 12:14:29.279,1,88.35,0.0,85.0,False
M-0036,2026-04-14 12:14:31.469,2026-04-14 12:14:31.469,1,93.14,0.0,85.0,False
M-0036,2026-04-14 12:14:35.088,2026-04-14 12:14:35.088,1,90.06,0.0,85.0,False
M-0037,2026-04-14 12:13:44.399,2026-04-14 12:13:51.808,4,93.72,0.12348333333333333,85.0,False
M-0037,2026-04-14 12:13:55.641,2026-04-14 12:13:55.641,1,87.47,0.0,85.0,False
M-0037,2026-04-14 12:13:58.905,2026-04-14 12:13:58.905,1,91.09,0.0,85.0,False
M-0037,2026-04-14 12:14:06.452,2026-04-14 12:14:06.452,1,91.17,0.0,85.0,False
M-0037,2026-04-14 12:14:17.449,2026-04-14 12:14:17.449,1,93.45,0.0,85.0,False
M-0037,2026-04-14 12:14:20.589,2026-04-14 12:14:20.589,1,85.74,0.0,85.0,False
M-0037,2026-04-14 12:14:25.281,2026-04-14 12:14:27.340,3,90.8,0.03431666666666667,85.0,False
M-0037,2026-04-14 12:14:29.375,2026-04-14 12:14:29.375,1,94.59,0.0,85.0,False
M-0037,2026-04-14 12:14:34.197,2026-04-14 12:14:34.197,1,89.6,0.0,85.0,False
M-0037,2026-04-14 12:14:36.588,2026-04-14 12:14:36.588,1,90.13,0.0,85.0,False
M-0038,2026-04-14 12:13:39.843,2026-04-14 12:13:42.327,2,93.42,0.0414,85.0,False
M-0038,2026-04-14 12:13:55.667,2026-04-14 12:13:55.667,1,88.72,0.0,85.0,False
M-0038,2026-04-14 12:14:00.863,2026-04-14 12:14:03.965,3,89.17,0.051699999999999996,85.0,False
M-0038,2026-04-14 12:14:06.488,2026-04-14 12:14:11.424,4,94.18,0.08226666666666667,85.0,False
M-0038,2026-04-14 12:14:14.329,2026-04-14 12:14:14.329,1,92.82,0.0,85.0,False
M-0038,2026-04-14 12:14:17.577,2026-04-14 12:14:19.099,2,93.94,0.025366666666666666,85.0,False
M-0038,2026-04-14 12:14:21.897,2026-04-14 12:14:21.897,1,89.92,0.0,85.0,False
M-0038,2026-04-14 12:14:25.463,2026-04-14 12:14:25.463,1,85.11,0.0,85.0,False
M-0038,2026-04-14 12:14:27.485,2026-04-14 12:14:28.485,2,92.12,0.016666666666666666,85.0,False
M-0038,2026-04-14 12:14:31.612,2026-04-14 12:14:31.612,1,88.44,0.0,85.0,False
M-0038,2026-04-14 12:14:34.211,2026-04-14 12:14:34.211,1,94.04,0.0,85.0,False
M-0038,2026-04-14 12:14:36.652,2026-04-14 12:14:36.652,1,89.28,0.0,85.0,False
M-0039,2026-04-14 12:13:38.741,2026-04-14 12:13:41.431,3,93.71,0.04483333333333333,85.0,False
M-0039,2026-04-14 12:13:54.326,2026-04-14 12:13:56.249,2,94.91,0.03205,85.0,False
M-0039,2026-04-14 12:14:23.232,2026-04-14 12:14:23.232,1,88.71,0.0,85.0,False
M-0039,2026-04-14 12:14:27.832,2026-04-14 12:14:27.832,1,89.36,0.0,85.0,False
M-0039,2026-04-14 12:14:29.836,2026-04-14 12:14:32.145,3,89.42,0.038483333333333335,85.0,False
M-0039,2026-04-14 12:14:34.394,2026-04-14 12:14:34.394,1,91.41,0.0,85.0,False
M-0039,2026-04-14 12:14:36.952,2026-04-14 12:14:38.704,2,91.23,0.0292,85.0,False
M-0040,2026-04-14 12:13:38.734,2026-04-14 12:13:41.360,3,87.66,0.04376666666666666,85.0,False
M-0040,2026-04-14 12:13:45.178,2026-04-14 12:13:45.178,1,88.66,0.0,85.0,False
M-0040,2026-04-14 12:13:54.108,2026-04-14 12:13:54.108,1,90.66,0.0,85.0,False
M-0040,2026-04-14 12:13:59.912,2026-04-14 12:14:01.240,2,94.75,0.022133333333333335,85.0,False
M-0040,2026-04-14 12:14:13.253,2026-04-14 12:14:14.765,2,91.52,0.0252,85.0,False
M-0040,2026-04-14 12:14:19.502,2026-04-14 12:14:19.502,1,85.15,0.0,85.0,False
M-0040,2026-04-14 12:14:22.044,2026-04-14 12:14:22.044,1,85.25,0.0,85.0,False
M-0040,2026-04-14 12:14:24.101,2026-04-14 12:14:25.607,2,93.85,0.0251,85.0,False
M-0040,2026-04-14 12:14:27.769,2026-04-14 12:14:27.769,1,92.21,0.0,85.0,False
M-0040,2026-04-14 12:14:33.110,2026-04-14 12:14:33.110,1,94.15,0.0,85.0,False
M-0040,2026-04-14 12:14:38.468,2026-04-14 12:14:38.468,1,91.62,0.0,85.0,False
M-0041,2026-04-14 12:13:40.466,2026-04-14 12:13:41.539,2,87.82,0.01788333333333333,85.0,False
M-0041,2026-04-14 12:14:00.358,2026-04-14 12:14:00.358,1,94.99,0.0,85.0,False
M-0041,2026-04-14 12:14:02.956,2026-04-14 12:14:05.946,3,93.6,0.049833333333333334,85.0,False
M-0041,2026-04-14 12:14:09.888,2026-04-14 12:14:10.994,2,90.29,0.018433333333333336,85.0,False
M-0041,2026-04-14 12:14:21.464,2026-04-14 12:14:21.464,1,92.54,0.0,85.0,False
M-0041,2026-04-14 12:14:23.588,2026-04-14 12:14:23.588,1,88.65,0.0,85.0,False
M-0041,2026-04-14 12:14:29.099,2026-04-14 12:14:29.099,1,85.37,0.0,85.0,False
M-0041,2026-04-14 12:14:32.468,2026-04-14 12:14:32.468,1,94.56,0.0,85.0,False
M-0042,2026-04-14 12:13:38.748,2026-04-14 12:13:38.748,1,89.01,0.0,85.0,False
M-0042,2026-04-14 12:13:49.492,2026-04-14 12:13:51.555,2,92.93,0.034383333333333335,85.0,False
M-0042,2026-04-14 12:13:58.599,2026-04-14 12:13:58.599,1,88.92,0.0,85.0,False
M-0042,2026-04-14 12:14:02.220,2026-04-14 12:14:03.269,2,91.41,0.017483333333333333,85.0,False
